,osl_property_id,asset_name,employer_name,old_commute,new_commute,closest_asset,is_closest_asset
6004,4450019,Cortland at Phipps Plaza,Amazon ,20.526666666666664,32.26,Towne West Manor,False
6005,4450019,Cortland at Phipps Plaza,Honeywell International ,25.528333333333332,12.563333333333333,Cortland Old Fourth Ward,False
6006,4450019,Cortland at Phipps Plaza,Stericycle ,36.89833333333333,35.30333333333333,East Ridge Park,False
6007,4450019,Cortland at Phipps Plaza,sparc group,24.56,1.0,Cortland at Phipps Plaza,True
6009,4450019,Cortland at Phipps Plaza,Gravity Company,0.0,30.128333333333334,Cortland Duluth - Phase 1,False
6010,4450019,Cortland at Phipps Plaza,MS Music Group Company,46.623333333333335,3.9316666666666666,Cortland at Buckhead Village,False
6012,4450019,Cortland at Phipps Plaza,Nurse care of buckhead,5.0183333333333335,6.178333333333333,Cortland at Buckhead Village,False
6013,4450019,Cortland at Phipps Plaza,Optimal Flooring LLC,0.0,39.27333333333333,Ten Oaks,False
6014,4450019,Cortland at Phipps Plaza,T STOVERS TRUCKING LLC,31.913333333333334,36.43833333333334,Clifton Glen,False
6016,4450019,Cortland at Phipps Plaza,Starbucks,7.553333333333333,5.508333333333334,Cortland Uptown Buckhead,False
6017,4450019,Cortland at Phipps Plaza,Onit,0.0,14.666666666666666,Attiva Peachtree,False
6020,4458877,Attiva Peachtree,Elite Auto Collision ,19.766666666666666,27.163333333333334,Park West Family,False
6042,5397692,The Springs at Peachtree Corners,Self employed,0.0,3.6083333333333334,Hunters Ridge,False
6043,5397692,The Springs at Peachtree Corners,FedEx Office ,21.459999999999997,4.671666666666667,Cortland Peachtree Corners,False
6044,5397692,The Springs at Peachtree Corners,Wilmer echeverria  — Brillomax cleaning company ,23.41,24.103333333333335,Cortland at Armour Yards,False
6045,5397692,The Springs at Peachtree Corners,Advance Auto Parts,7.995,8.108333333333333,Sinclair,False
6051,5397692,The Springs at Peachtree Corners,Piedmont Atlanta Hospital,22.858333333333334,22.896666666666665,Cortland at Buckhead Village,False
6052,5397692,The Springs at Peachtree Corners,Hennessi collission center,6.92,8.771666666666667,Attiva Peachtree,False
6056,5397692,The Springs at Peachtree Corners,HEI HOTELS,24.009999999999998,21.715,Cortland Windward,False
6059,5397692,The Springs at Peachtree Corners,The Juicy Crab,32.873333333333335,31.725,Ten Oaks,False
6061,5397692,The Springs at Peachtree Corners,El Jefe Bar and Grill,41.76,14.558333333333334,Canopy,False
6063,5397692,The Springs at Peachtree Corners,Right at home ,87.28666666666666,54.33166666666667,Cortland Sugarloaf,False
6064,5397692,The Springs at Peachtree Corners,Veritiv corporation ,25.158333333333335,6.835,Hunters Ridge,False
6065,5397692,The Springs at Peachtree Corners,Marriott at Galleria,23.103333333333335,23.5,Cortland Woodlands,False
6068,5397692,The Springs at Peachtree Corners,Theragenics corporation,26.251666666666665,35.888333333333335,Cortland Sugarloaf,False
6069,5397692,The Springs at Peachtree Corners,Bavarian collision,31.313333333333333,28.903333333333332,GE Tower,False
6070,5397692,The Springs at Peachtree Corners,Allied Universal ,57.20666666666667,24.423333333333336,Cortland Windward,False
6074,5397692,The Springs at Peachtree Corners,Internal Revenue Service ,26.708333333333332,12.403333333333334,Cantera,False
6077,5397692,The Springs at Peachtree Corners,Cennox INC,40.919999999999995,24.665000000000003,Cortland Johns Creek,False
6078,5397692,The Springs at Peachtree Corners,village park alphretta,24.908333333333335,25.58,Cortland Windward,False
6084,4560716,Cortland Peachtree Corners,WSP USA,23.08,38.49166666666667,Cortland East Cobb,False
6088,4560716,Cortland Peachtree Corners,"Chick-fil-A, Inc",34.55166666666666,51.39666666666667,East Ridge Park,False
6091,4560716,Cortland Peachtree Corners,Hyundai Construction Equipment,4.426666666666667,5.328333333333333,Hunters Ridge,False
6105,5409845,Cortland Woodlands,Control Southern Inc.,83.205,42.330000000000005,Cortland Johns Creek,False
6106,5409845,Cortland Woodlands,Texas Roadhouse,77.12833333333333,36.86833333333333,Tramore Village,False
6107,5409845,Cortland Woodlands,Self employed,0.0,6.198333333333333,Cortland East Cobb,False
6112,4588719,Cortland at the Hill,Northside Hospital Atlanta ,3.4866666666666664,1.2383333333333333,Cortland at the Hill,True
6117,4588719,Cortland at the Hill,Haritha patel,43.473333333333336,28.959999999999997,Cortland East Cobb,False
6118,4588719,Cortland at the Hill,Astera Inc.,38.480000000000004,20.526666666666664,Cortland Portico,False
6119,4588719,Cortland at the Hill,Northside hospital (Atlanta campus),25.223333333333336,1.2383333333333333,Cortland at the Hill,True
6122,4588719,Cortland at the Hill,Cortland,0.0,3.728333333333333,Perimeter 5550,False
6124,4588719,Cortland at the Hill,State Farm,49.66166666666666,3.08,Cortland at the Hill,True
6129,4601568,Cortland Duluth,Echols’s Glass & Mirror,53.08166666666667,24.215,Cortland Sugarloaf,False
6130,4601568,Cortland Duluth,Echols’s Glass & Mirror,53.08166666666667,23.05666666666667,Cortland Sugarloaf,False
6131,4601568,Cortland Duluth,Circle K,8.625,60.96666666666667,Ten Oaks,False
6132,4601568,Cortland Duluth,Circle K,8.625,61.52333333333333,Ten Oaks,False
6139,4601568,Cortland Duluth,TME Surfaces ,17.12,16.12666666666667,Tuscana,False
6140,4601568,Cortland Duluth,TME Surfaces ,17.12,16.03666666666667,Tuscana,False
6141,4601568,Cortland Duluth,Gwinnett County Public Schools ,31.816666666666666,12.09,Cortland Sugarloaf,False
6142,4601568,Cortland Duluth,Gwinnett County Public Schools ,31.816666666666666,12.514999999999999,Cortland Sugarloaf,False
6153,4601568,Cortland Duluth,home center outlet,18.516666666666666,17.526666666666664,Cortland Sugarloaf,False
6154,4601568,Cortland Duluth,home center outlet,18.516666666666666,16.368333333333332,Cortland Sugarloaf,False
6155,4601568,Cortland Duluth,Dekalb county jail,27.065,32.09,Ivy Park,False
6156,4601568,Cortland Duluth,Dekalb county jail,27.065,32.0,Ivy Park,False
6157,4601568,Cortland Duluth,Internal Revenue Service ,13.908333333333333,19.321666666666665,Cantera,False
6158,4601568,Cortland Duluth,Internal Revenue Service ,13.908333333333333,19.23166666666667,Cantera,False
6159,4601568,Cortland Duluth,Waffle House Inc.,18.03666666666667,15.871666666666666,Sinclair,False
6160,4601568,Cortland Duluth,Waffle House Inc.,18.03666666666667,15.781666666666666,Sinclair,False
6165,4601568,Cortland Duluth,Burn bootcamp ,21.653333333333332,19.886666666666667,Cortland Peachtree Corners,False
6166,4601568,Cortland Duluth,Burn bootcamp ,21.653333333333332,19.796666666666667,Cortland Peachtree Corners,False
6169,4601568,Cortland Duluth,United States Postal Service ,66.645,9.455,Cortland Sugarloaf,False
6170,4601568,Cortland Duluth,United States Postal Service ,66.645,11.048333333333334,Cortland Sugarloaf,False
6175,4601568,Cortland Duluth,United States Postal Service,7.680000000000001,4.706666666666666,Cortland Duluth - Phase 2A,False
6176,4601568,Cortland Duluth,United States Postal Service,7.680000000000001,3.3033333333333332,Cortland Duluth - Phase 2A,False
6177,4601568,Cortland Duluth,Neuse,52.325,53.891666666666666,Tramore Village,False
6178,4601568,Cortland Duluth,Neuse,52.325,53.80166666666666,Tramore Village,False
6179,4601568,Cortland Duluth,Piedmont Eastside Medical Center,21.85,19.75,Ten Oaks,False
6180,4601568,Cortland Duluth,Piedmont Eastside Medical Center,21.85,21.418333333333333,Ten Oaks,False
6181,4601568,Cortland Duluth,Wincup,20.826666666666664,22.086666666666666,Springdale Glen,False
6182,4601568,Cortland Duluth,Wincup,20.826666666666664,23.228333333333335,Springdale Glen,False
6195,4601568,Cortland Duluth,Mitsubishi Electric ,14.948333333333332,11.118333333333334,Cortland Sugarloaf,False
6196,4601568,Cortland Duluth,Mitsubishi Electric ,14.948333333333332,10.318333333333333,Cortland Sugarloaf,False
6197,4601568,Cortland Duluth,Amazon,32.763333333333335,31.05,Cortland Sugarloaf,False
6198,4601568,Cortland Duluth,Amazon,32.763333333333335,29.891666666666666,Cortland Sugarloaf,False
6199,4601568,Cortland Duluth,Sunstate Security,8.413333333333334,31.206666666666667,Cortland Peachtree Battle,False
6200,4601568,Cortland Duluth,Sunstate Security,8.413333333333334,31.116666666666667,Cortland Peachtree Battle,False
6201,4601568,Cortland Duluth,Amazon flex,9.615,11.133333333333333,Cortland Portico,False
6202,4601568,Cortland Duluth,Amazon flex,9.615,11.043333333333333,Cortland Portico,False
6203,4601568,Cortland Duluth,Target ,13.206666666666667,19.43166666666667,Cortland Peachtree Corners,False
6204,4601568,Cortland Duluth,Target ,13.206666666666667,19.341666666666665,Cortland Peachtree Corners,False
6213,4601568,Cortland Duluth,iTrap Studios,0.0,20.966666666666665,The Springs at Peachtree Corners,False
6214,4601568,Cortland Duluth,iTrap Studios,0.0,20.876666666666665,The Springs at Peachtree Corners,False
6219,4601568,Cortland Duluth,Parkside Post Acute and Rehabilitation ,31.426666666666666,20.71833333333333,Ten Oaks,False
6220,4601568,Cortland Duluth,Parkside Post Acute and Rehabilitation ,31.426666666666666,22.311666666666667,Ten Oaks,False
6223,4601568,Cortland Duluth,Berman Commons ,39.608333333333334,27.186666666666667,1000 Spalding,False
6224,4601568,Cortland Duluth,Berman Commons ,39.608333333333334,27.096666666666668,1000 Spalding,False
6225,4601568,Cortland Duluth,City of McDonough,29.605,65.84166666666667,Canyon Springs Apartments,False
6226,4601568,Cortland Duluth,City of McDonough,29.605,65.75166666666667,Canyon Springs Apartments,False
6227,4601568,Cortland Duluth,Gwinnett County Water Resources,26.956666666666667,17.166666666666668,Ten Oaks,False
6228,4601568,Cortland Duluth,Gwinnett County Water Resources,26.956666666666667,18.188333333333333,Ten Oaks,False
6229,4601568,Cortland Duluth,University of Georgia,5.638333333333334,62.598333333333336,Ten Oaks,False
6230,4601568,Cortland Duluth,University of Georgia,5.638333333333334,63.155,Ten Oaks,False
6233,4601568,Cortland Duluth,Wellstar Health System ,31.631666666666668,33.74333333333333,Cortland Lex,False
6234,4601568,Cortland Duluth,Wellstar Health System ,31.631666666666668,33.653333333333336,Cortland Lex,False
6235,4601568,Cortland Duluth,Heatcraft Refrigeration,31.891666666666666,26.125,Clifton Glen,False
6236,4601568,Cortland Duluth,Heatcraft Refrigeration,31.891666666666666,27.793333333333333,Clifton Glen,False
6242,4560716,Cortland Peachtree Corners,May’s Massage,38.84666666666667,28.52,Cortland East Cobb,False
6244,4601568,Cortland Duluth,Adp,8.633333333333333,31.001666666666665,Cortland Windward,False
6245,4601568,Cortland Duluth,Adp,8.633333333333333,30.91166666666667,Cortland Windward,False
6250,4601568,Cortland Duluth,ALPHA COMM INTERPRISES LLC,16.343333333333334,7.3,Cortland Sugarloaf,False
6251,4601568,Cortland Duluth,ALPHA COMM INTERPRISES LLC,16.343333333333334,8.69,Cortland Sugarloaf,False
6256,4601568,Cortland Duluth,USPS,19.488333333333333,4.706666666666666,Cortland Duluth - Phase 2A,False
6257,4601568,Cortland Duluth,USPS,19.488333333333333,3.3033333333333332,Cortland Duluth - Phase 2A,False
6258,4601568,Cortland Duluth,Rivers Express LLC,53.74333333333333,59.25,Spring Valley,False
6259,4601568,Cortland Duluth,Rivers Express LLC,53.74333333333333,60.67166666666667,Spring Valley,False
6261,4560716,Cortland Peachtree Corners,Rm Concrete Specialist LLC,21.003333333333334,11.15,Canopy,False
6263,4560716,Cortland Peachtree Corners,Walaris,31.171666666666667,7.345,The Springs at Peachtree Corners,False
6266,4560716,Cortland Peachtree Corners,Smarsh,17.208333333333332,27.373333333333335,Clifton Glen,False
6270,4560716,Cortland Peachtree Corners,Penske automotive group,22.705,23.09333333333333,Cortland Lex,False
6275,5483517,Cortland at Buckhead Village,Comprehensive Program Services,14.181666666666667,12.983333333333333,Cortland North Brookhaven,False
6278,5483517,Cortland at Buckhead Village,Cox Enterprises,9.643333333333334,13.351666666666667,Cortland at the Hill,False
6279,5483517,Cortland at Buckhead Village,Blossom Women’s Health Center,17.136666666666667,25.803333333333335,Cortland Windward,False
6280,5483517,Cortland at Buckhead Village,Pyramid position ,43.90833333333333,2.0316666666666667,Cortland at Buckhead Village,True
6283,5484718,Cortland at Armour Yards,Fulton County Schools,48.68,44.29666666666667,East Ridge Park,False
6286,5484718,Cortland at Armour Yards,Lab Boyz Publishing LLC,7.578333333333333,7.006666666666666,Cortland Peachtree Battle,False
6290,5484718,Cortland at Armour Yards,USA Truck ,34.906666666666666,29.596666666666668,East Ridge Park,False
6292,4971380,Perimeter 5550,Kimpton Sylvan Hotel,14.151666666666667,10.264999999999999,Cortland at Buckhead Village,False
6293,4971380,Perimeter 5550,Woodruff Arts Center,30.511666666666667,15.796666666666665,Cortland Peachtree Battle,False
6298,4971380,Perimeter 5550,KEh Camera,22.08833333333333,19.293333333333333,Battery 2nd Base,False
6301,4588719,Cortland at the Hill,Northside Hospital ,5.718333333333334,15.895000000000001,Provence North,False
6302,4588719,Cortland at the Hill,Children’s Healthcare of Atlanta ,73.05166666666668,14.953333333333335,Cortland Oleander - Phase 1,False
6306,4588719,Cortland at the Hill,Lockheed Martin,9.083333333333334,17.663333333333334,Battery 2nd Base,False
6307,4588719,Cortland at the Hill,Davis Academy,17.015,12.2,The Addison at Sandy Springs,False
6308,4588719,Cortland at the Hill,Dekalb County School District ,55.175,21.07,Springdale Glen,False
6310,4588719,Cortland at the Hill,Forsyth County Schools,24.38,40.04833333333333,Cortland Windward,False
6315,4971384,Tramore Village,Kidz Campus Inc,26.14,14.425,Tramore Village,True
6318,4971384,Tramore Village,Center of children and young adults ,14.945,7.613333333333333,Tramore Village,True
6320,4971384,Tramore Village,The Optimist,55.07,29.15666666666667,GE Tower,False
6322,4971384,Tramore Village,Publix,16.11,32.44833333333334,Provence North,False
6324,4971384,Tramore Village,William Winfield LLC ,0.0,20.378333333333334,Park West Family,False
6327,4971384,Tramore Village,Wellstar,35.80333333333333,22.348333333333336,Towne West Manor,False
6331,4971384,Tramore Village,Supreme Court of Georgia,56.46666666666667,40.675,Cortland East Cobb,False
6332,4971384,Tramore Village,Howard’s Wrecker Service,18.220000000000002,13.121666666666666,Greens at Windy Hill,False
6333,4971384,Tramore Village,Kroger,5.641666666666667,11.895000000000001,Tramore Village,True
6335,4971384,Tramore Village,Kroger Company ,43.586666666666666,25.015,Cortland Woodlands,False
6336,4971384,Tramore Village,"International FIre Protection, Inc",12.546666666666665,14.658333333333333,Tramore Village,True
6337,4971384,Tramore Village,Metropolitan Atlanta Rapid Transit Authority,34.96,34.498333333333335,Cortland at Armour Yards,False
6339,4971387,Perimeter Circle,TJ Maxx/Home Goods ,21.42,19.978333333333335,Cortland East Cobb,False
6342,4971387,Perimeter Circle,McKenney's Inc,44.47,29.498333333333335,Heritage Station Family,False
6345,4971387,Perimeter Circle,"Atlanta Cardiology Associates, LLC.",67.95833333333333,66.07,Cortland East Cobb,False
6346,4971387,Perimeter Circle,Starling construction lcc,38.266666666666666,33.87166666666666,Cortland Windward,False
6349,4601568,Cortland Duluth,Peachtree immediate care ,9.753333333333334,8.171666666666667,Cortland Portico,False
6350,4601568,Cortland Duluth,Peachtree immediate care ,9.753333333333334,8.081666666666667,Cortland Portico,False
6351,4601568,Cortland Duluth,United States Postal Service,6.668333333333334,4.706666666666666,Cortland Duluth - Phase 2A,False
6352,4601568,Cortland Duluth,United States Postal Service,6.668333333333334,3.3033333333333332,Cortland Duluth - Phase 2A,False
6355,4601568,Cortland Duluth,Walmart,71.65166666666667,10.84,Cortland Portico,False
6356,4601568,Cortland Duluth,Walmart,71.65166666666667,10.75,Cortland Portico,False
6357,4601568,Cortland Duluth,Publix,14.943333333333333,26.863333333333333,Cortland Johns Creek,False
6358,4601568,Cortland Duluth,Publix,14.943333333333333,25.904999999999998,Cortland Johns Creek,False
6361,4601568,Cortland Duluth,The southern handyman ,19.591666666666665,18.373333333333335,Somerset,False
6362,4601568,Cortland Duluth,The southern handyman ,19.591666666666665,20.041666666666668,Somerset,False
6365,4601568,Cortland Duluth,World emblem,46.19833333333334,46.27166666666667,East Ridge Park,False
6366,4601568,Cortland Duluth,World emblem,46.19833333333334,46.181666666666665,East Ridge Park,False
6367,4601568,Cortland Duluth,Premier Growers ,22.025,26.486666666666668,Cortland Sugarloaf,False
6368,4601568,Cortland Duluth,Premier Growers ,22.025,25.328333333333333,Cortland Sugarloaf,False
6371,4601568,Cortland Duluth,Bluechip,44.17833333333333,44.79333333333333,East Ridge Park,False
6372,4601568,Cortland Duluth,Bluechip,44.17833333333333,44.70333333333333,East Ridge Park,False
6373,4601568,Cortland Duluth,Georgia furniture mart,42.03333333333333,47.575,Cortland East Cobb,False
6374,4601568,Cortland Duluth,Georgia furniture mart,42.03333333333333,47.485,Cortland East Cobb,False
6375,4601568,Cortland Duluth,Century Fire Protection ,9.753333333333334,8.171666666666667,Cortland Portico,False
6376,4601568,Cortland Duluth,Century Fire Protection ,9.753333333333334,8.081666666666667,Cortland Portico,False
6381,4601568,Cortland Duluth,Georgia furniture Mart ,10.251666666666667,14.011666666666667,Sinclair,False
6382,4601568,Cortland Duluth,Georgia furniture Mart ,10.251666666666667,13.921666666666665,Sinclair,False
6387,4601568,Cortland Duluth,Magbee,29.765,31.52,Ten Oaks,False
6388,4601568,Cortland Duluth,Magbee,29.765,32.07666666666667,Ten Oaks,False
6389,4601568,Cortland Duluth,Gwinnett County Sheriff’s Office ,25.955,13.961666666666668,Ten Oaks,False
6390,4601568,Cortland Duluth,Gwinnett County Sheriff’s Office ,25.955,14.518333333333334,Ten Oaks,False
6401,4601568,Cortland Duluth,Piedmont health Systems ,64.74666666666667,61.083333333333336,Ten Oaks,False
6402,4601568,Cortland Duluth,Piedmont health Systems ,64.74666666666667,61.64,Ten Oaks,False
6407,4601568,Cortland Duluth,ohhh so loc'd llc,18.61,14.1,Ten Oaks,False
6408,4601568,Cortland Duluth,ohhh so loc'd llc,18.61,15.693333333333333,Ten Oaks,False
6409,4601568,Cortland Duluth,Concord Hospitality,44.5,9.485000000000001,Cortland Sugarloaf,False
6410,4601568,Cortland Duluth,Concord Hospitality,44.5,8.685,Cortland Sugarloaf,False
6413,4601568,Cortland Duluth,Northside Hospital Gwinnett,72.89666666666668,9.854999999999999,Ten Oaks,False
6414,4601568,Cortland Duluth,Northside Hospital Gwinnett,72.89666666666668,11.448333333333332,Ten Oaks,False
6415,4601568,Cortland Duluth,MAJIK OFFICE LLC,25.255,22.691666666666666,Cortland Johns Creek,False
6416,4601568,Cortland Duluth,MAJIK OFFICE LLC,25.255,21.733333333333334,Cortland Johns Creek,False
6417,4601568,Cortland Duluth,Morgan & Morgan ,49.818333333333335,28.333333333333332,Cortland Windward,False
6418,4601568,Cortland Duluth,Morgan & Morgan ,49.818333333333335,28.243333333333332,Cortland Windward,False
6419,4601568,Cortland Duluth,Penske Automotive,42.483333333333334,6.175,Amber Mill,False
6420,4601568,Cortland Duluth,Penske Automotive,42.483333333333334,6.085,Amber Mill,False
6421,4601568,Cortland Duluth,Publix ,0.0,14.413333333333332,Somerset,False
6422,4601568,Cortland Duluth,Publix ,0.0,16.081666666666667,Somerset,False
6423,4601568,Cortland Duluth,Thinkpath engineers services ,34.559999999999995,37.21666666666667,Cortland Woodlands,False
6424,4601568,Cortland Duluth,Thinkpath engineers services ,34.559999999999995,37.126666666666665,Cortland Woodlands,False
6425,4601568,Cortland Duluth,Veritiv Operating Co.,8.870000000000001,23.240000000000002,Hunters Ridge,False
6426,4601568,Cortland Duluth,Veritiv Operating Co.,8.870000000000001,23.15,Hunters Ridge,False
6427,4601568,Cortland Duluth,Usps ,35.29333333333333,46.626666666666665,Park West Family,False
6428,4601568,Cortland Duluth,Usps ,35.29333333333333,46.53666666666666,Park West Family,False
6431,4601568,Cortland Duluth,Enterprise Mobility ,26.898333333333333,6.781666666666666,Amber Mill,False
6432,4601568,Cortland Duluth,Enterprise Mobility ,26.898333333333333,6.691666666666666,Amber Mill,False
6433,4601568,Cortland Duluth,Ohhh so locd llc ,50.361666666666665,14.1,Ten Oaks,False
6434,4601568,Cortland Duluth,Ohhh so locd llc ,50.361666666666665,15.693333333333333,Ten Oaks,False
6443,4601568,Cortland Duluth,Billy bell construction inc ,38.434999999999995,35.211666666666666,Cortland Windward,False
6444,4601568,Cortland Duluth,Billy bell construction inc ,38.434999999999995,34.25333333333333,Cortland Windward,False
6445,4601568,Cortland Duluth,Topgunn Logistics ,20.355,17.19,Cortland Sugarloaf,False
6446,4601568,Cortland Duluth,Topgunn Logistics ,20.355,16.275,Cortland Sugarloaf,False
6447,4601568,Cortland Duluth,SA Recycling,25.08833333333333,15.941666666666666,Ten Oaks,False
6448,4601568,Cortland Duluth,SA Recycling,25.08833333333333,16.49833333333333,Ten Oaks,False
6449,4971398,The Addison at Sandy Springs,"MB Household Managment llc,",0.0,51.93666666666666,Spring Valley,False
6451,4971398,The Addison at Sandy Springs,Rick Hendrick Automotive Group,18.183333333333334,4.6033333333333335,Provence North,False
6452,4971398,The Addison at Sandy Springs,Morgan Stanley ,85.39,16.506666666666668,Cortland Windward,False
6453,4971398,The Addison at Sandy Springs,Publix SuperMarkets INC,23.790000000000003,3.8766666666666665,The Addison at Sandy Springs,True
6456,4971398,The Addison at Sandy Springs,Cortland,17.90666666666667,10.606666666666666,Cortland Park 83,False
6457,4971398,The Addison at Sandy Springs,State Farm ,45.276666666666664,13.25,Cortland at the Hill,False
6459,4971398,The Addison at Sandy Springs,Northside Hospital,16.335,12.995000000000001,Cortland at the Hill,False
6461,4971398,The Addison at Sandy Springs,Thomas Eye Group ,9.428333333333335,9.775,Perimeter 5550,False
6462,4971398,The Addison at Sandy Springs,Cagney Davis Meyer,0.0,7.878333333333333,The Addison at Sandy Springs,True
6470,4971415,1000 Spalding,"Empire Distributors, Inc.",44.845,37.42833333333333,Towne West Manor,False
6471,4971415,1000 Spalding,WHEELS LLC,34.08166666666667,17.848333333333336,Cortland Lex,False
6472,4971415,1000 Spalding,Home Center Outlet,20.081666666666667,17.759999999999998,Sinclair,False
6475,4971415,1000 Spalding,Happy Hour Films LLC,0.0,15.771666666666667,Cortland Uptown Buckhead,False
6476,4971415,1000 Spalding,FedEx ,10.908333333333333,19.03666666666667,Hunters Ridge,False
6477,4971415,1000 Spalding,HighGrove Partners LLC,18.598333333333336,34.11666666666667,Towne West Manor,False
6478,4971415,1000 Spalding,UPS Capital,10.72,7.55,Provence North,False
6479,4971415,1000 Spalding,Bankers Fidelity Life,32.89,16.52,Cortland North Brookhaven,False
6480,4971415,1000 Spalding,Publix,17.373333333333335,20.25,Cortland Woodlands,False
6482,4971415,1000 Spalding,Visa ,16.39,20.896666666666665,Cortland Peachtree Battle,False
6483,4971415,1000 Spalding,Sherwin Williams Floorcovering ,17.386666666666667,21.648333333333333,Cortland Woodlands,False
6484,4971415,1000 Spalding,The Coca-Cola Company,31.783333333333335,22.95,Cortland Old Fourth Ward,False
6491,4971417,Cortland Uptown Buckhead,Allied universal ,51.93833333333334,14.191666666666666,Cortland Old Fourth Ward,False
6496,4971417,Cortland Uptown Buckhead,Shepherd Center,39.005,4.04,Cortland at Buckhead Village,False
6497,4971417,Cortland Uptown Buckhead,Ulta Beauty,18.035,16.688333333333333,Battery 1st Base,False
6500,4971417,Cortland Uptown Buckhead,Swissport,11.07,29.436666666666667,East Ridge Park,False
6509,4740089,Cortland Windward,Up On The Roof Alpharetta ,31.34333333333333,5.011666666666667,Cortland Lex,False
6511,4740089,Cortland Windward,New Hope Elementary ,10.686666666666667,18.555,Cortland Windward,True
6515,4740089,Cortland Windward,Southeastern freight lines ,36.155,12.898333333333333,Cortland Johns Creek,False
6517,4740089,Cortland Windward,Golf Club of Georgia,17.209999999999997,7.236666666666666,Cortland Windward,True
6519,4740089,Cortland Windward,StimLabs LLC,33.54833333333333,7.666666666666667,Cortland Lex,False
6520,4740089,Cortland Windward,Ceto & Co.,17.228333333333335,4.543333333333334,Cortland Windward,True
6523,4740089,Cortland Windward,ADP,5.381666666666666,5.2,Cortland Windward,True
6528,4740089,Cortland Windward,Flatiron Dragados,23.276666666666664,8.553333333333335,Cortland Lex,False
6529,4740089,Cortland Windward,Fulton County Schools,30.52,28.778333333333332,Battery 2nd Base,False
6530,4740089,Cortland Windward,Jackson Healthcare,18.475,5.241666666666666,Cortland Windward,True
6534,4770692,Cortland Oleander,Aeosyntec Consultants,10.028333333333334,11.245000000000001,Cortland Peachtree Battle,False
6535,4770692,Cortland Oleander,Aeosyntec Consultants,10.028333333333334,10.370000000000001,Cortland Peachtree Battle,False
6537,4770692,Cortland Oleander,University of Georgia,6.625,82.03333333333333,Ten Oaks,False
6538,4770692,Cortland Oleander,University of Georgia,6.625,80.875,Ten Oaks,False
6543,4770692,Cortland Oleander,Emory Healthcare ,43.29333333333333,3.033333333333333,Cortland Oleander - Phase 1,False
6544,4770692,Cortland Oleander,Emory Healthcare ,43.29333333333333,1.4816666666666667,Cortland Oleander - Phase 1,False
6555,4770692,Cortland Oleander,Zoo Atlanta,48.9,19.823333333333334,Cortland Old Fourth Ward,False
6556,4770692,Cortland Oleander,Zoo Atlanta,48.9,18.665000000000003,Cortland Old Fourth Ward,False
6558,4770692,Cortland Oleander,Centers for Disease Control and Prevention,9.620000000000001,5.72,Cortland Oleander - Phase 2,False
6559,4770692,Cortland Oleander,Centers for Disease Control and Prevention,9.620000000000001,6.6016666666666675,Cortland Oleander - Phase 2,False
6567,4770692,Cortland Oleander,Centennial Academy,12.638333333333332,13.443333333333333,Cortland Old Fourth Ward,False
6568,4770692,Cortland Oleander,Centennial Academy,12.638333333333332,12.285,Cortland Old Fourth Ward,False
6570,4770692,Cortland Oleander,Emory University,3.125,2.341666666666667,Cortland North Druid Hills,False
6571,4770692,Cortland Oleander,Emory University,3.125,2.1283333333333334,Cortland North Druid Hills,False
6576,4770692,Cortland Oleander,Emory university,34.419999999999995,6.378333333333333,Decatur Highlands,False
6577,4770692,Cortland Oleander,Emory university,34.419999999999995,7.260000000000001,Decatur Highlands,False
6579,4770692,Cortland Oleander,Emory University,0.0,6.378333333333333,Decatur Highlands,False
6580,4770692,Cortland Oleander,Emory University,0.0,7.260000000000001,Decatur Highlands,False
6588,4770692,Cortland Oleander,The home depot,6.441666666666666,22.333333333333332,Battery 2nd Base,False
6589,4770692,Cortland Oleander,The home depot,6.441666666666666,21.175,Battery 2nd Base,False
6603,4770692,Cortland Oleander,Children’s Healthcare of Atlanta,18.823333333333334,14.778333333333334,Cortland at the Hill,False
6604,4770692,Cortland Oleander,Children’s Healthcare of Atlanta,18.823333333333334,13.620000000000001,Cortland at the Hill,False
6606,4770692,Cortland Oleander,KIPP METRO ATLANTA Schools ,37.343333333333334,23.813333333333333,Park West Family,False
6607,4770692,Cortland Oleander,KIPP METRO ATLANTA Schools ,37.343333333333334,22.654999999999998,Park West Family,False
6609,4770692,Cortland Oleander,Northeast Georgia Medical Center,28.90666666666667,56.575,Cortland Sugarloaf,False
6610,4770692,Cortland Oleander,Northeast Georgia Medical Center,28.90666666666667,55.416666666666664,Cortland Sugarloaf,False
6612,4770692,Cortland Oleander,Atlanta Toyota,20.131666666666668,25.168333333333333,Cortland Portico,False
6613,4770692,Cortland Oleander,Atlanta Toyota,20.131666666666668,24.009999999999998,Cortland Portico,False
6621,4770692,Cortland Oleander,Skinlab ATL,15.09,13.096666666666666,Cortland Old Fourth Ward,False
6622,4770692,Cortland Oleander,Skinlab ATL,15.09,12.385,Cortland Old Fourth Ward,False
6624,4770692,Cortland Oleander,Atlanta Track Club,40.763333333333335,10.085,Cortland at Armour Yards,False
6625,4770692,Cortland Oleander,Atlanta Track Club,40.763333333333335,9.21,Cortland at Armour Yards,False
6630,4770692,Cortland Oleander,Northside Hospital ,7.995,30.313333333333333,Ten Oaks,False
6631,4770692,Cortland Oleander,Northside Hospital ,7.995,29.154999999999998,Ten Oaks,False
